Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Angular Velocity X (rad/s),Angular Velocity Y (rad/s),Angular Velocity Z (rad/s),Magnetic Field X (uT),Magnetic Field Y (uT),Magnetic Field Z (uT),Orientation Quaternion Scalar,Orientation Quaternion X,Orientation Quaternion Y,Orientation Quaternion Z
-10.288093,-3.441019,3.2016,0.35368,-0.462422,0.018761,22.696559,9.02797,34.213136,-0.240835,-0.714302,-0.212788,0.621685
-10.422214,0.411921,1.602105,0.248313,-0.680399,-0.034197,22.698384,9.182816,34.233296,-0.240887,-0.712897,-0.2118,0.623613
-9.937004,3.867088,-0.436021,0.054189,-0.791179,-0.104275,22.682767,9.477557,34.429142,-0.241405,-0.710982,-0.211369,0.625741
-9.925623,2.753378,-1.719868,-0.00761,-0.759574,-0.036157,22.702452,9.647467,34.292311,-0.242228,-0.709138,-0.210931,0.62766
-10.669723,0.718129,-2.93476,0.025646,-0.597989,0.088891,22.820687,9.61355,34.627946,-0.243124,-0.707824,-0.210219,0.629034
-11.64318,0.151671,-2.415526,0.248264,-0.381419,0.065992,22.849931,9.333982,34.270645,-0.243166,-0.707232,-0.209232,0.630012
-11.800439,-0.606057,-1.879567,0.403225,-0.224111,-0.009031,22.833897,9.473811,34.447804,-0.242462,-0.707108,-0.208221,0.630757
-10.960958,-0.950256,-1.369586,0.446012,-0.155851,-0.043697,22.867217,9.658891,34.149547,-0.241498,-0.707161,-0.207267,0.631381
-9.965086,-1.178609,-0.818852,0.387531,-0.186408,-0.037846,22.701044,9.64751,34.290834,-0.240731,-0.707084,-0.206413,0.63204
-9.431251,-0.89943,-0.606679,0.288798,-0.21926,-0.01733,22.712852,9.507822,34.109259,-0.240314,-0.706847,-0.205716,0.632691
-9.585879,-0.557742,-0.703884,0.166906,-0.254862,0.017847,22.724499,9.832851,33.982314,-0.240349,-0.706436,-0.205189,0.633308
-9.916917,-0.591659,-0.877379,0.11467,-0.25684,0.052786,22.734365,9.832598,33.992563,-0.240615,-0.706,-0.204693,0.633853
-10.087988,-0.628132,-0.557782,0.159125,-0.194506,0.099545,22.731129,9.677763,33.970949,-0.240825,-0.705793,-0.204017,0.634221
-10.319256,-0.544655,0.500768,0.319596,-0.142767,0.12632,22.868632,9.658848,34.151018,-0.240624,-0.70588,-0.202914,0.634554
-10.531377,-0.711848,1.153747,0.384557,-0.153254,0.150729,22.716087,9.662637,34.130884,-0.240316,-0.706019,-0.201572,0.634944
-10.418722,-0.75215,0.978167,0.281484,-0.222018,0.164563,22.8668,9.503979,34.13086,-0.240378,-0.7059,-0.200383,0.63543
-10.614113,-1.079447,0.358288,0.224645,-0.310089,0.138387,22.89304,9.689267,33.825316,-0.240595,-0.705491,-0.199327,0.636133
-10.785171,-1.163994,-0.680108,0.323903,-0.373492,0.058852,22.883669,9.673975,33.991074,-0.24039,-0.704961,-0.198182,0.637155
-10.299483,-1.174955,-1.075871,0.69593,-0.323961,-0.00888,22.905785,9.688893,33.838431,-0.238957,-0.70485,-0.19634,0.638386
-9.828526,-1.117176,-0.73311,1.254321,-0.198051,-0.015634,23.035803,9.515268,33.992514,-0.235874,-0.705559,-0.193236,0.639695
-9.731915,0.074331,-0.1497,1.712587,-0.101771,0.027506,23.067114,10.010252,33.728713,-0.231558,-0.706941,-0.188949,0.641025
-9.936991,1.691314,0.329938,1.927111,-0.053792,0.027024,23.204642,9.991362,33.90876,-0.226603,-0.708605,-0.18416,0.642351
-10.008616,2.506728,0.856905,1.808109,-0.057306,0.010345,23.253404,10.346469,33.469257,-0.221927,-0.710108,-0.179704,0.643585
-9.759976,2.733791,1.240014,1.386429,-0.077969,0.020542,23.235344,10.796122,33.680889,-0.218455,-0.711174,-0.176255,0.644549
-9.333702,2.881806,1.402694,0.87986,-0.097818,0.019151,23.270093,10.981196,33.384095,-0.2164,-0.711742,-0.174063,0.64521
-9.369506,2.530652,1.422935,0.438034,-0.108462,-0.010999,23.4056,11.27218,33.598593,-0.215518,-0.711877,-0.173052,0.645628
-9.717958,1.780149,1.12069,0.127389,-0.095978,-0.02259,23.236178,11.105924,33.71826,-0.215472,-0.71176,-0.172864,0.645823
-9.691014,1.19206,0.726529,-0.000908,-0.079762,-0.009867,22.950809,11.283399,33.541165,-0.21579,-0.711589,-0.172986,0.645873
-9.726386,0.792987,0.555259,-0.005696,-0.053547,0.008154,23.084054,11.264553,33.716833,-0.21614,-0.711494,-0.173096,0.645831
-10.137537,0.886606,0.399569,-0.014894,-0.041033,0.02242,23.107034,11.589546,33.601534,-0.216543,-0.711436,-0.1732,0.645732
-10.631409,1.282753,0.243697,-0.044305,-0.027382,0.00177,23.394473,11.102237,33.744181,-0.216969,-0.711377,-0.173445,0.645589
-11.022088,1.178499,0.114667,-0.084858,-0.001989,-0.04498,23.102344,11.434555,33.578511,-0.217369,-0.711318,-0.173944,0.645385
-11.103777,0.688178,-0.090263,-0.097179,0.002008,-0.060403,23.224431,11.245794,33.89978,-0.217754,-0.711249,-0.174525,0.645174
-10.899223,0.492966,-0.36923,-0.044481,-0.0112,-0.058082,22.942448,11.113489,33.689638,-0.218003,-0.711195,-0.174958,0.645032
-10.699908,0.460143,-0.686674,0.042259,-0.061208,-0.081026,23.109048,11.279746,33.567049,-0.217984,-0.711076,-0.175195,0.645105
-10.39141,0.789498,-1.06695,0.118312,-0.121616,-0.117588,22.943866,11.113501,33.691088,-0.217707,-0.710853,-0.175286,0.64542
-10.697154,1.292322,-0.948072,0.070834,-0.238443,-0.204769,22.938612,11.268371,33.703976,-0.217428,-0.710232,-0.175636,0.646102
-11.077351,1.504365,0.044861,-0.357234,-0.51199,-0.306942,22.96968,11.143608,33.366894,-0.218265,-0.708481,-0.177117,0.647337
-10.141805,2.085284,0.602362,-0.99396,-0.73557,-0.361883,23.109466,11.434676,33.585737,-0.220874,-0.705572,-0.180167,0.648786
-9.051005,2.648844,0.936804,-1.39203,-0.561688,-0.333071,23.289823,11.151214,33.247177,-0.224525,-0.702757,-0.184291,0.649429
-8.787206,3.032809,0.423491,-1.651368,-0.314952,-0.264741,23.591678,10.988803,33.265815,-0.228873,-0.700361,-0.189093,0.649119
-8.29903,1.967916,0.437545,-1.684892,-0.111297,-0.194104,23.741563,10.520301,33.228416,-0.23333,-0.698469,-0.19396,0.648134
-7.971141,0.612774,0.591093,-1.611567,0.057702,-0.098287,23.589593,10.214211,33.172378,-0.237689,-0.697112,-0.198525,0.646627
-7.838345,-0.116581,0.406713,-1.392633,0.160776,-0.059601,23.562455,10.18395,33.495103,-0.241461,-0.696222,-0.202521,0.644947
-7.75112,-0.90966,0.638483,-0.988648,0.258819,-0.04989,23.885213,9.897015,33.166617,-0.244073,-0.695947,-0.205561,0.643296
-7.694683,-0.2744,0.158866,-0.556342,0.338927,0.023957,23.250902,9.416994,33.357137,-0.245628,-0.696336,-0.207388,0.641696
-7.578503,1.466477,-1.102484,-0.222842,0.412714,0.157846,23.402032,9.413248,33.375799,-0.246555,-0.697339,-0.20808,0.640025
-8.069876,1.970962,-1.456669,0.033444,0.473,0.264117,23.385163,9.243251,33.515584,-0.247001,-0.698823,-0.207897,0.638291
-8.808961,1.800521,-1.04978,0.215663,0.500372,0.328178,23.097096,8.956071,33.280981,-0.247084,-0.700597,-0.207112,0.636568
-9.078893,1.818549,-0.585993,0.240613,0.476908,0.361793,22.746905,8.918242,33.720507,-0.2472,-0.702357,-0.206149,0.634893
-8.658508,1.764701,-0.263384,0.119013,0.402537,0.347119,22.748733,9.07309,33.740647,-0.247673,-0.703798,-0.205455,0.633337
-8.204328,-0.02605,0.455659,-0.09369,0.295245,0.283444,22.261446,9.209138,34.018838,-0.248652,-0.704707,-0.205362,0.631971
-8.348499,-2.596471,1.980633,-0.222527,0.114349,0.173388,22.297135,9.239189,33.704798,-0.249842,-0.704938,-0.205726,0.631125
-8.619185,-2.102193,2.252898,-0.286629,-0.048332,0.072699,22.264229,9.209018,34.02177,-0.251095,-0.70462,-0.206365,0.630773
-8.647495,1.863804,0.94617,-0.384778,-0.170463,0.118819,21.940938,9.046699,34.119828,-0.252852,-0.703959,-0.20698,0.630608
-9.101338,2.809924,-0.710014,-0.76284,-0.219971,0.209358,21.955592,8.906947,33.941214,-0.255904,-0.702878,-0.208229,0.630171
-11.089119,-1.215523,-1.004714,-1.215634,-0.186279,0.181574,21.792682,8.585475,34.049512,-0.260092,-0.70139,-0.210703,0.629292
-13.513135,-3.245135,-1.189669,-1.24403,-0.114932,0.077749,22.214591,8.54398,34.423958,-0.264036,-0.699944,-0.213597,0.628283
-13.96704,-2.943928,-1.253359,-0.834884,-0.078259,0.104142,22.34385,8.060668,34.540582,-0.266888,-0.699018,-0.215451,0.627475
-12.544065,-2.679907,-1.051372,-0.303408,-0.056584,0.195253,22.34385,8.060668,34.540582,-0.26848,-0.698768,-0.215782,0.626961
-11.067557,-2.191298,-1.394325,0.172502,-0.05501,0.197566,21.739617,7.460188,34.397642,-0.268753,-0.699022,-0.214956,0.626844
-10.583648,-1.067239,-1.452528,0.649787,-0.055693,0.200522,21.770129,7.395509,34.363924,-0.267762,-0.699779,-0.212933,0.627115
-10.499331,-0.25796,-1.109975,0.991359,-0.061522,0.229008,21.518299,7.545031,34.43981,-0.265915,-0.700894,-0.209982,0.627649
-10.387719,0.556917,-0.573803,1.124183,-0.062994,0.22296,21.651607,7.537436,34.419331,-0.263689,-0.702128,-0.206717,0.628293
-10.32901,1.524358,-0.103058,1.083843,-0.055429,0.18933,21.76821,7.673739,34.606882,-0.261482,-0.7033,-0.203647,0.628908
-10.21476,2.03395,0.268861,0.903242,-0.079619,0.138322,21.805233,7.703555,34.294388,-0.259663,-0.704176,-0.201132,0.629489
-10.031285,1.575315,0.24433,0.698062,-0.133635,0.103933,21.790987,7.998213,34.491737,-0.258365,-0.704678,-0.199159,0.630089
-9.866713,0.852023,-0.036923,0.559403,-0.191027,0.073752,21.811979,8.16793,34.356376,-0.257415,-0.704871,-0.197554,0.630767
-9.761816,0.38138,-0.233039,0.480834,-0.267701,0.048881,21.787702,8.308355,34.524649,-0.256674,-0.704774,-0.196136,0.631619
-9.726767,0.054358,-0.095545,0.559605,-0.266707,0.025191,21.972698,8.179765,34.209155,-0.255656,-0.704738,-0.194589,0.63255
-9.982269,-0.127521,0.278158,0.798936,-0.239356,0.02703,22.12522,8.17592,34.229294,-0.253963,-0.705005,-0.19247,0.633581
-10.221292,0.236668,0.543657,0.993442,-0.219796,0.026756,22.140704,8.346022,34.088026,-0.251717,-0.705507,-0.189887,0.634697
-10.255343,0.977175,0.669795,1.063,-0.219838,0.029425,21.990949,8.349676,34.070832,-0.249285,-0.70607,-0.18712,0.635853
-10.086913,1.782107,0.649642,1.052167,-0.221224,0.032673,22.124668,8.485856,34.265193,-0.246888,-0.70661,-0.184366,0.636991
-9.779769,2.04686,0.598067,0.962457,-0.209385,0.049555,21.971606,8.79959,34.280949,-0.244771,-0.707096,-0.181798,0.638007
-9.520269,1.857628,0.391241,0.812653,-0.191666,0.079847,21.993034,9.124297,34.164273,-0.243128,-0.707496,-0.179534,0.638832
-9.409262,1.612863,0.112001,0.695117,-0.173783,0.087856,22.176111,9.305702,33.883193,-0.241815,-0.70783,-0.177556,0.639513
-9.473792,1.346647,0.001648,0.602327,-0.150366,0.076047,22.14598,9.275418,34.203098,-0.240711,-0.708122,-0.175865,0.640073
-9.46415,1.007866,0.053386,0.543364,-0.123212,0.058514,22.160492,9.600454,34.079047,-0.239706,-0.70841,-0.174396,0.640533
-9.596842,0.996292,0.019457,0.493791,-0.102563,0.050926,22.311628,9.596708,34.09771,-0.238803,-0.708696,-0.173091,0.640907
-9.641209,1.041818,0.066625,0.462746,-0.080887,0.075288,22.325292,9.611881,33.936306,-0.238033,-0.709021,-0.171816,0.641177
-9.717958,0.691558,0.267073,0.448817,-0.067977,0.086453,22.310652,9.751666,34.114927,-0.237318,-0.709369,-0.170558,0.641393
-9.846331,0.381872,0.271315,0.427166,-0.076933,0.096414,22.187841,9.630798,33.75627,-0.236691,-0.709679,-0.16932,0.64161
-10.124151,0.569937,0.178661,0.444301,-0.106183,0.078713,22.171392,9.615716,33.914722,-0.235991,-0.70992,-0.16806,0.641933
-10.334981,1.161133,-0.105354,0.461504,-0.145505,0.047749,22.324733,9.921728,33.972215,-0.235196,-0.710058,-0.166803,0.6424
-10.284937,1.303049,-0.43197,0.518751,-0.169665,0.034055,22.322922,9.766866,33.952067,-0.234221,-0.71018,-0.165417,0.642978
-10.358281,1.196879,-0.443046,0.55008,-0.210715,0.032659,22.331703,9.921563,33.979533,-0.233182,-0.710225,-0.163919,0.64369
-10.208003,1.26037,-0.350532,0.494885,-0.291702,-0.000669,22.650869,10.084086,33.877057,-0.232263,-0.709991,-0.162577,0.64462
-9.635229,1.25864,-0.266534,0.444044,-0.32505,-0.049324,22.668313,9.94421,33.701327,-0.231384,-0.709594,-0.161467,0.645652
-9.339247,1.060137,-0.092943,0.40521,-0.311701,-0.052985,22.528423,10.11808,33.537074,-0.230594,-0.70919,-0.160477,0.646625
-9.292821,0.711453,0.042136,0.358677,-0.286532,-0.022182,22.64243,10.084247,33.868304,-0.229992,-0.708822,-0.159544,0.647473
-9.4054,0.616681,0.10977,0.352463,-0.256444,-0.011324,22.69783,10.284312,33.41739,-0.229414,-0.708529,-0.158624,0.648224
-9.547353,0.742592,0.197292,0.381456,-0.213856,-0.000893,23.1447,9.96336,33.430245,-0.228756,-0.708375,-0.157639,0.648865
-9.766777,0.87076,0.309685,0.401373,-0.183176,0.00745,22.842892,10.125747,33.411609,-0.228047,-0.70832,-0.156606,0.649424
-9.87953,0.779995,0.460577,0.419795,-0.146074,0.030428,23.283059,10.254283,33.647623,-0.227322,-0.708386,-0.155497,0.649872
-9.997777,0.90968,0.690343,0.467612,-0.121083,0.019099,23.153081,10.427978,33.493508,-0.226422,-0.70855,-0.154318,0.650289
-9.976328,1.00665,0.820969,0.513797,-0.103553,0.004882,22.96678,10.091732,33.752987,-0.225347,-0.708789,-0.153076,0.650695
-9.749907,1.192311,0.771782,0.546205,-0.074612,0.028053,23.339995,10.454377,33.198058,-0.224225,-0.709143,-0.151712,0.651016
-9.653102,1.402771,0.562172,0.519693,-0.059416,0.027988,23.132769,10.567842,33.666334,-0.223168,-0.709511,-0.150427,0.651277
-9.629575,1.191122,0.339152,0.525646,-0.027207,0.026255,23.013125,10.601762,33.329306,-0.222068,-0.709964,-0.14916,0.65145
-9.634065,1.070277,0.25832,0.504017,0.005575,0.028367,23.004779,10.431697,33.477727,-0.221012,-0.710481,-0.147971,0.651517
-9.692385,0.970798,0.163564,0.472862,0.037934,0.027794,22.868084,10.760404,33.335071,-0.220022,-0.711051,-0.146891,0.651475
-9.623177,0.669014,0.197608,0.474319,0.07077,0.017219,22.874163,10.915348,33.359503,-0.218978,-0.711698,-0.145866,0.651351
-9.582795,0.696554,0.280776,0.511138,0.094529,0.039623,22.867503,11.070242,33.371011,-0.217876,-0.712447,-0.144705,0.65116
-9.549108,1.040934,0.325857,0.506464,0.106114,0.056013,23.018639,11.066496,33.389674,-0.216824,-0.713229,-0.143517,0.650918
-9.601247,1.185763,0.389047,0.433949,0.108425,0.046166,23.175483,11.062791,33.414089,-0.215949,-0.713946,-0.142542,0.650637
-9.706447,1.285875,0.300863,0.34726,0.110682,0.043594,23.017635,11.221398,33.406923,-0.215309,-0.714591,-0.141796,0.650304
-9.767522,1.248779,0.289624,0.254793,0.079565,0.032247,23.171619,11.217684,33.428463,-0.214918,-0.715067,-0.14129,0.650021
-9.531736,1.230732,0.213155,0.145215,0.044552,0.027769,22.999763,11.206298,33.563951,-0.214844,-0.715352,-0.141044,0.649784
-9.369726,1.274164,0.089523,0.111119,0.074817,0.033403,23.15374,11.202584,33.585503,-0.214863,-0.715693,-0.140894,0.649435
-9.353043,1.22118,0.125495,0.089352,0.091401,0.044705,23.167756,11.372542,33.442833,-0.21496,-0.716063,-0.140782,0.649019
-9.293788,1.250306,0.082846,0.072342,0.105609,0.049088,23.186227,11.077834,33.249858,-0.215109,-0.71646,-0.140713,0.648547
-9.235888,1.337372,-0.016294,0.05828,0.121949,0.048923,23.015797,11.066475,33.3868,-0.215287,-0.716888,-0.140692,0.648019
-9.215692,1.378716,-0.094982,0.053651,0.142792,0.069912,22.987154,11.036336,33.708083,-0.21552,-0.717379,-0.140642,0.647409
-9.282826,1.401629,-0.153752,0.087509,0.148008,0.065734,23.166922,11.062729,33.405461,-0.215643,-0.71791,-0.140522,0.646805
-9.352124,1.455695,-0.212263,0.106134,0.149196,0.067384,23.137462,10.722741,33.68937,-0.215719,-0.71846,-0.140351,0.646206
-9.522549,1.636489,-0.262179,0.124577,0.145038,0.068105,23.181528,10.9229,33.226879,-0.215749,-0.719017,-0.140126,0.645625
-9.706155,1.678427,-0.210478,0.11689,0.147848,0.06445,22.967029,10.711409,33.82628,-0.21579,-0.71957,-0.139932,0.645036
-9.736548,1.60056,-0.147262,0.08303,0.14204,0.048662,23.156767,10.737822,33.533771,-0.21589,-0.720069,-0.139864,0.644461
-9.589179,1.39553,0.075772,0.018073,0.142728,0.061162,23.001353,10.741575,33.510778,-0.216201,-0.720518,-0.139928,0.643842
-9.553991,1.502177,0.057875,-0.08687,0.137767,0.072581,23.155341,10.737824,33.532328,-0.216838,-0.720874,-0.140218,0.643165
-9.588154,1.641662,-0.090747,-0.159328,0.121291,0.06971,23.260821,10.998695,34.06678,-0.217679,-0.721128,-0.140684,0.642494
-9.70987,1.516462,-0.06159,-0.203985,0.097216,0.070854,23.410729,10.530124,34.029375,-0.21866,-0.721284,-0.141239,0.641863
-9.954378,1.306389,-0.239887,-0.24097,0.070112,0.065718,23.407857,10.530144,34.026446,-0.219743,-0.721338,-0.14188,0.641291
-10.194178,1.108669,-0.503603,-0.231652,0.066201,0.047487,22.816234,10.875662,33.590599,-0.220752,-0.72138,-0.142547,0.640749
-10.305172,0.879196,-0.609544,-0.174496,0.067351,0.031732,22.829872,10.817659,33.635698,-0.221554,-0.721465,-0.143119,0.640249
-10.09535,0.758907,-0.54196,-0.111265,0.061835,0.03493,22.671599,10.664665,33.639165,-0.222186,-0.721589,-0.143522,0.6398
-9.916359,0.882954,-0.474238,-0.094317,0.063545,0.031971,22.480931,10.641186,33.739738,-0.222764,-0.721728,-0.143891,0.639359
-9.907273,1.074758,-0.404184,-0.117271,0.0515,0.031219,22.606808,10.776475,33.937557,-0.223417,-0.721816,-0.144306,0.638938
-9.920778,1.196688,-0.284945,-0.162086,0.039126,0.032555,22.635083,10.651724,33.597515,-0.224209,-0.721834,-0.144817,0.638525
-9.923326,1.233569,-0.185747,-0.222225,0.027331,0.023218,22.437378,10.6102,34.057241,-0.225154,-0.721765,-0.145492,0.638117
-9.951274,1.129887,-0.064092,-0.260798,0.025669,0.029143,22.454814,10.470338,33.881511,-0.226222,-0.721659,-0.146246,0.637686
-10.020637,1.019498,-0.028167,-0.276244,0.019321,0.025735,22.452998,10.315415,33.861363,-0.227328,-0.721521,-0.147043,0.637266
-9.857826,0.856158,-0.138323,-0.259227,0.017361,0.01599,22.772754,10.168049,33.722956,-0.22836,-0.721386,-0.147824,0.636869
-9.682054,0.718778,-0.226115,-0.2038,0.032155,0.008761,22.735197,9.983025,34.016883,-0.229205,-0.721331,-0.148503,0.63647
-9.713048,0.798673,-0.219392,-0.118927,0.051719,0.01989,22.751233,9.843186,33.839709,-0.229826,-0.721402,-0.148958,0.636059
-9.612132,0.94434,-0.03462,-0.068067,0.071473,0.033883,22.599104,10.001886,33.838276,-0.230332,-0.72157,-0.149264,0.635613
-9.544914,1.344116,0.323471,-0.074474,0.096108,0.038836,22.57844,9.986893,33.992363,-0.230866,-0.721792,-0.149588,0.635091
-9.540762,1.988729,0.530745,-0.201217,0.110166,0.033286,22.730968,9.983117,34.012488,-0.23174,-0.721938,-0.150249,0.63445
-9.537894,2.385772,0.352787,-0.350999,0.100585,0.040912,22.696815,9.48823,34.273361,-0.233057,-0.721935,-0.151251,0.633732
-9.407292,2.208503,0.188404,-0.502437,0.097554,0.040372,22.457989,9.711043,33.617966,-0.234795,-0.721787,-0.152629,0.63293
-9.269811,1.769557,-0.013998,-0.622872,0.104802,0.037999,22.715667,9.348297,34.099148,-0.236857,-0.72154,-0.154318,0.632032
-9.206374,1.484411,-0.288827,-0.661632,0.119581,0.040765,22.578593,9.522142,33.937769,-0.239023,-0.721291,-0.156108,0.631061
-9.193684,1.245968,-0.417206,-0.643208,0.13885,0.040898,22.577759,9.212329,33.900397,-0.241122,-0.7211,-0.157869,0.630041
-9.161392,1.063411,-0.498348,-0.626245,0.14126,0.062876,22.558085,9.042471,34.037243,-0.243224,-0.720939,-0.159528,0.628999
-9.178789,1.000147,-0.543417,-0.575394,0.163811,0.065155,22.524769,8.857412,34.335461,-0.245172,-0.720877,-0.161076,0.627918
-9.386833,1.010954,-0.325008,-0.522852,0.178015,0.073862,22.696555,8.86853,34.200091,-0.246982,-0.7209,-0.162484,0.626819
-9.712506,1.107247,0.445112,-0.522872,0.197418,0.095033,22.077934,8.713361,34.268181,-0.248832,-0.720977,-0.163849,0.625642
-9.992177,1.892653,0.593558,-0.660296,0.200621,0.114145,22.198947,8.679284,34.606799,-0.251114,-0.720935,-0.165497,0.624344
-9.961793,2.250166,0.066394,-0.857974,0.18164,0.119626,22.060647,8.388427,34.389291,-0.253974,-0.72065,-0.167591,0.622956
-9.586295,1.61251,-0.250983,-1.03568,0.177797,0.142062,22.190199,8.524863,34.579166,-0.257386,-0.720182,-0.170047,0.621429
-9.48066,0.830609,-0.61573,-1.131422,0.177708,0.148716,21.888088,8.067549,34.487276,-0.261076,-0.719607,-0.172714,0.619819
-9.608498,0.326851,-1.142915,-1.128222,0.163082,0.147133,21.85531,7.57254,34.749647,-0.264756,-0.718982,-0.17536,0.618238
-9.69388,-0.093612,-1.460567,-0.969032,0.154945,0.143018,21.705133,7.421246,34.713795,-0.267978,-0.718484,-0.177621,0.616782
-9.867655,-0.287398,-1.364105,-0.729789,0.174018,0.163738,21.697868,7.266994,34.687625,-0.270559,-0.718287,-0.179266,0.615407
-9.809256,0.291894,-1.102494,-0.48707,0.180203,0.186834,21.705251,6.956346,34.659228,-0.272508,-0.71837,-0.180269,0.614156
-9.737337,1.111387,-1.023723,-0.363512,0.169411,0.180916,21.549184,6.650713,34.598709,-0.274104,-0.718551,-0.180978,0.613024
-9.585782,1.524024,-1.048391,-0.360385,0.154884,0.169594,21.397953,7.119319,34.634612,-0.275675,-0.71869,-0.181694,0.611944
-9.41229,1.593324,-1.149313,-0.389397,0.128383,0.175376,21.538714,6.324972,34.727295,-0.27736,-0.718736,-0.182434,0.610908
-9.471946,1.58181,-1.039174,-0.353897,0.11116,0.164894,21.533262,6.325648,34.721301,-0.27893,-0.718768,-0.183099,0.609955
-9.610569,1.529752,-0.870334,-0.31048,0.086811,0.157409,21.533791,6.015642,34.685425,-0.280378,-0.71878,-0.183654,0.609109
-9.735425,1.594936,-0.944846,-0.262476,0.061217,0.151864,21.683141,5.857164,34.683903,-0.281695,-0.718779,-0.184083,0.608374
-9.898308,1.29566,-1.224333,-0.205223,0.039997,0.13308,21.499525,5.985655,35.000872,-0.282815,-0.718777,-0.184408,0.607758
-9.983779,0.73598,-1.19747,-0.058604,0.046284,0.10741,21.663954,5.842454,34.839368,-0.283437,-0.71893,-0.184476,0.607266
-10.132583,0.784712,-0.819023,0.148506,0.043745,0.085501,21.350272,5.679189,34.947854,-0.283423,-0.719279,-0.184118,0.606967
-10.182452,1.363818,-0.478991,0.255091,0.035609,0.06915,21.516088,5.535802,34.787842,-0.283103,-0.719714,-0.183528,0.60678
