PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z
3224,843877744,0.228423,0.675774,-0.225292,0.663625,1.743931293,-0.495168149,-0.271574795,19.32589531,-5.842877865,2.058667898,-0.528320313,-0.466308594,0.051757813
3225,843886077,0.226139,0.675871,-0.223599,0.66488,2.338843107,0.641223907,0.549551606,41.05978775,8.387753487,9.022192955,-0.529785156,-0.467285156,0.05078125
3226,843894410,0.223327,0.674859,-0.221306,0.66762,4.636897564,1.929455757,5.05559206,52.56105804,32.57030487,16.30298042,-0.530273438,-0.46875,0.047119141
3227,843902743,0.220943,0.672557,-0.220175,0.671101,8.823054314,3.73261714,8.528001785,36.19721222,49.01626587,29.36181831,-0.524658203,-0.465820313,0.041259766
3228,843911076,0.219233,0.66879,-0.222566,0.674629,16.28738213,2.315362215,9.50793457,-6.828346252,54.3207283,60.29524994,-0.525146484,-0.463378906,0.032470703
3229,843919409,0.21974,0.662472,-0.229561,0.678343,25.73009491,-0.88992393,16.45237541,-77.05586243,72.59925079,90.42875671,-0.521240234,-0.450195313,0.022460938
3230,843927742,0.219706,0.656964,-0.237102,0.681111,31.15376663,-5.667671204,6.76207304,-77.74213409,53.06251907,95.04176331,-0.517333984,-0.431640625,0.014892578
3231,843936075,0.217821,0.653217,-0.241953,0.68361,33.79564285,-9.407985687,-2.40316987,-31.39580917,36.23361969,81.52577972,-0.517578125,-0.415283203,0.007080078
3232,843944408,0.214612,0.651535,-0.242403,0.686066,24.09226227,-10.13096905,-8.318813324,27.92252159,25.21350098,47.42887115,-0.517578125,-0.405029297,0.001464844
3233,843952741,0.208877,0.653503,-0.239498,0.686984,18.95840263,-9.995476723,-2.645154238,87.85363007,-21.53150558,24.49656677,-0.517578125,-0.401611328,0.005126953
3234,843961074,0.202771,0.657301,-0.234909,0.686775,20.30036545,-7.261217594,-4.725654125,108.6127701,-45.31831741,3.606835604,-0.516601563,-0.406005859,0.007568359
3235,843969407,0.196789,0.661241,-0.229018,0.686722,24.00617599,-3.192353964,-7.45880127,120.7309036,-41.22689438,-9.354644775,-0.519775391,-0.414306641,0.015869141
3236,843977740,0.190251,0.662876,-0.221896,0.689322,26.34185219,-2.541888475,-4.803611279,139.5095367,6.245497227,-0.874600232,-0.519287109,-0.421142578,0.018554688
3237,843986073,0.182926,0.662387,-0.213855,0.694298,24.71764946,-0.841285348,-2.804887772,157.1083069,48.05165863,10.92660236,-0.519287109,-0.428466797,0.016357422
3238,843994406,0.176879,0.661501,-0.207216,0.698709,22.98331261,0.352596253,-0.757077694,129.3972626,46.90508652,11.23666668,-0.517089844,-0.434082031,0.008544922
3239,844002739,0.172134,0.660996,-0.201915,0.701917,21.84911346,2.234631777,-3.529813528,102.1871185,32.77856445,6.87388134,-0.513183594,-0.440917969,0.004150391
3240,844011072,0.167788,0.660699,-0.196127,0.704883,20.2596035,1.980684519,-3.020440817,103.0943604,30.82727432,-2.545734882,-0.51171875,-0.448730469,0.001220703
3241,844019405,0.164349,0.660875,-0.190847,0.706975,20.1021843,1.879075289,-3.255805016,88.65901947,19.55899048,-10.00539017,-0.510253906,-0.454589844,-0.000976563
3242,844027738,0.161687,0.661167,-0.185972,0.708613,19.28687859,3.175062418,-4.090435505,76.76147461,15.4434967,-15.21582413,-0.508300781,-0.459472656,-0.001953125
3243,844036071,0.159894,0.661208,-0.18124,0.710206,18.95749855,4.389995098,-3.952043295,66.76612854,19.38051414,-21.84137344,-0.506835938,-0.466796875,-0.005371094
3244,844044404,0.158942,0.661091,-0.176482,0.711725,18.44400024,4.879370689,-3.222148657,58.81552505,22.41370201,-30.07514,-0.505615234,-0.474121094,-0.007324219
3245,844052737,0.158848,0.661094,-0.172212,0.712788,17.03312683,4.885918617,-2.919733763,45.41894531,18.10289192,-35.29871368,-0.502685547,-0.482421875,-0.009765625
3246,844061070,0.159315,0.661551,-0.168012,0.713262,15.87721539,4.64594698,-2.952640533,39.22822189,9.476221085,-42.54595184,-0.501708984,-0.489746094,-0.010742188
3247,844069403,0.160443,0.662389,-0.164215,0.713116,14.70013618,4.188539982,-2.962957144,28.6762619,0.747630298,-47.59031296,-0.498779297,-0.501464844,-0.01171875
3248,844077736,0.161704,0.663743,-0.160708,0.712371,13.2233429,3.542014837,-3.751160622,24.39457512,-10.12101841,-48.73926926,-0.500244141,-0.508789063,-0.008300781
3249,844086069,0.162853,0.665479,-0.157501,0.711205,12.25114918,2.770288229,-3.726936102,22.38221359,-18.60637093,-46.68904877,-0.500732422,-0.516113281,-0.007324219
3250,844094402,0.163628,0.667614,-0.154708,0.709637,11.51494217,1.775673509,-3.900613785,21.80002213,-27.93578911,-41.00161743,-0.498291016,-0.525390625,-0.005859375
3251,844102735,0.163541,0.67023,-0.152177,0.707736,10.23744583,0.682228267,-3.988267183,27.52520943,-38.10031891,-31.95952034,-0.501220703,-0.530761719,0.001708984
3252,844111068,0.162473,0.673115,-0.149696,0.705771,8.321592331,-0.615826845,-3.417606115,36.51743698,-43.44596481,-22.65182877,-0.502441406,-0.53515625,0.008544922
3253,844119401,0.160595,0.676056,-0.147133,0.703926,5.667147636,-2.325618267,-1.761967421,45.22584152,-44.4042244,-15.40488243,-0.503417969,-0.540527344,0.015136719
3254,844127734,0.158206,0.679586,-0.144726,0.701563,2.335807085,-3.212295771,0.848598957,46.19258118,-53.70070267,-11.27662659,-0.506835938,-0.544921875,0.023925781
3255,844136067,0.155776,0.683911,-0.142631,0.698325,-0.618917584,-3.126964808,2.021841526,46.05344391,-72.89463806,-11.5143795,-0.508789063,-0.549804688,0.033935547
3256,844144400,0.153208,0.68883,-0.140578,0.694464,-1.689922094,-1.086969495,1.676825285,47.02264786,-84.8323822,-12.30360699,-0.514404297,-0.5546875,0.046875
3257,844152733,0.150921,0.69328,-0.13864,0.690917,-3.02407527,1.178251386,2.029516935,42.85296631,-77.05925751,-12.30930138,-0.519042969,-0.557617188,0.060302734
3258,844161066,0.14893,0.696933,-0.136875,0.688021,-4.802425385,2.750159979,3.756872416,38.0040741,-63.09037018,-10.61611366,-0.520019531,-0.561523438,0.071533203
3259,844169399,0.147294,0.699884,-0.135601,0.685626,-6.646992207,3.673076391,3.974945545,29.4460659,-51.9701004,-6.918337345,-0.522949219,-0.565429688,0.079101563
3260,844177732,0.145974,0.702173,-0.135237,0.683636,-7.534304619,3.479300976,3.645328999,17.2474308,-43.0988121,0.91612035,-0.526123047,-0.56640625,0.087402344
3261,844186065,0.14496,0.703909,-0.135665,0.681979,-7.910808563,1.912562013,4.140154839,6.358151913,-35.70573807,7.382773876,-0.525146484,-0.567382813,0.091552734
3262,844194398,0.144358,0.705472,-0.136697,0.680284,-7.219261169,0.496838629,4.249351978,-3.965818405,-34.6204834,9.621742249,-0.528076172,-0.565917969,0.097900391
3263,844202731,0.143692,0.70711,-0.138218,0.678414,-5.59987545,-0.453401148,3.679762125,-7.845562458,-38.37287903,14.46978474,-0.530029297,-0.563476563,0.099853516
3264,844211064,0.142767,0.708964,-0.140153,0.676274,-3.395807743,-1.239168763,2.760291815,-9.478963852,-44.10112762,19.98272896,-0.532470703,-0.560546875,0.108886719
3265,844219397,0.141392,0.710821,-0.141792,0.67427,-1.388334751,-2.036586046,1.906693578,-1.887836933,-43.30080795,21.53108788,-0.535644531,-0.558105469,0.115234375
3266,844227730,0.139325,0.712429,-0.142494,0.672853,-0.305433661,-2.465413809,2.267802715,14.23999977,-34.79933548,20.40353966,-0.537109375,-0.553222656,0.1171875
3267,844236063,0.136934,0.713875,-0.142232,0.671866,1.385955572,-2.794032574,2.951152086,26.85889626,-27.86104012,15.09705448,-0.5390625,-0.552734375,0.125732422
3268,844244396,0.134746,0.714992,-0.141109,0.671358,3.047581196,-2.325267315,3.942553043,33.15570068,-18.10523033,6.332973957,-0.54296875,-0.552490234,0.131103516
3269,844252729,0.133027,0.715742,-0.139575,0.671221,3.247448206,-1.421601772,4.396283627,32.37066269,-9.393760681,-0.654943883,-0.541992188,-0.553466797,0.132080078
3270,844261062,0.131814,0.716407,-0.138139,0.671048,2.688459158,-0.244511575,3.340173721,26.26416206,-8.182792664,-4.262685299,-0.540527344,-0.554931641,0.133056641
3271,844269395,0.130986,0.717015,-0.136875,0.670821,2.136109591,0.834356129,1.082433105,20.67930031,-7.76340723,-6.105731487,-0.541503906,-0.557373047,0.135498047
3272,844277728,0.1308,0.717365,-0.13613,0.670634,1.508593678,1.392278075,-0.770561397,9.16380024,-4.713365078,-6.353880405,-0.540527344,-0.558349609,0.137451172
3273,844286061,0.131366,0.717245,-0.136145,0.670649,1.369813323,1.356700063,-1.122380614,-5.741520882,1.649915338,-4.550662994,-0.539550781,-0.559814453,0.137451172
3274,844294394,0.132495,0.716252,-0.136566,0.671401,2.624772072,0.533121645,-0.403004616,-15.20836926,17.29322815,-2.76604414,-0.540527344,-0.560058594,0.134033203
3275,844302727,0.133831,0.712988,-0.136067,0.674705,6.786540508,-1.274627805,3.972887278,-8.106743813,65.46195984,-4.831542492,-0.540039063,-0.556640625,0.130126953
3276,844311060,0.136393,0.705796,-0.13431,0.682065,11.50810719,-4.458034039,11.06231213,-8.103948593,146.291214,-13.72714806,-0.534179688,-0.559082031,0.112304688
3277,844319393,0.143531,0.695638,-0.13363,0.691109,19.43409157,-5.20878458,17.45589066,-65.09957886,196.9093018,-37.55764008,-0.525634766,-0.562988281,0.087890625
3278,844327726,0.153529,0.687228,-0.132966,0.697473,23.07987595,-2.800851107,12.22182274,-94.05808258,159.8603058,-73.08255005,-0.513427734,-0.563964844,0.057861328
3279,844336059,0.161599,0.685269,-0.131903,0.697779,18.33305359,0.112936959,-2.381595373,-69.46096039,38.04695892,-82.94999695,-0.508300781,-0.571289063,0.036376953
3280,844344392,0.16419,0.685481,-0.128639,0.697576,23.91910362,1.57619822,-7.444787502,7.199951172,7.368083,-56.1912117,-0.504394531,-0.581298828,0.035400391
3281,844352725,0.165862,0.685414,-0.127528,0.69745,27.98979759,3.461717844,-4.148243427,-5.291327953,4.276171207,-26.40728188,-0.502441406,-0.588134766,0.035888672
3282,844361058,0.166386,0.685057,-0.128884,0.697427,30.89332771,8.848057747,-1.993269563,-18.62756348,0.397276938,8.604568481,-0.502929688,-0.588134766,0.034423828
3283,844369391,0.165187,0.684272,-0.13095,0.698098,32.94682312,13.15874577,-2.238425255,-8.939058304,6.358638763,34.1555481,-0.502441406,-0.584716797,0.035888672
3284,844377724,0.164463,0.683334,-0.133963,0.698615,32.4905777,9.309252739,-0.694665551,-23.11856461,5.087380409,38.43305206,-0.502441406,-0.577392578,0.033447266
3285,844386057,0.165394,0.682943,-0.138122,0.697968,27.06604576,4.10308218,-0.664229453,-50.5963707,-10.64844704,29.67133904,-0.502441406,-0.570800781,0.031982422
3286,844394390,0.166705,0.682607,-0.142377,0.697129,21.85127068,0.056833453,-2.443309307,-55.32883072,-12.48107815,26.37837219,-0.506347656,-0.565917969,0.032470703
3287,844402723,0.167588,0.681736,-0.145573,0.697109,19.03055382,-0.909311175,-4.983349323,-40.7550087,1.916947722,23.4656086,-0.5078125,-0.556640625,0.032958984
3288,844411056,0.167729,0.681076,-0.14833,0.69714,18.41585732,-0.222535521,-5.18788147,-29.02766609,-0.083489709,26.15652466,-0.508789063,-0.551269531,0.030517578
3289,844419389,0.167219,0.680834,-0.150914,0.696944,19.46276093,-1.430396795,-5.340415001,-20.77074623,-7.160608292,29.40196991,-0.507324219,-0.546386719,0.031494141
3290,844427722,0.16636,0.680625,-0.153119,0.696873,19.64810944,-1.849702597,-5.264535904,-13.53614902,-6.152019501,29.4172802,-0.508789063,-0.542480469,0.032470703
3291,844436055,0.165349,0.680311,-0.154785,0.697052,20.02688217,-1.651530981,-5.089030266,-6.665302277,-1.887475848,26.62562943,-0.509277344,-0.537597656,0.031982422
3292,844444388,0.164503,0.679665,-0.156131,0.697582,19.64012527,-1.487490058,-5.258546829,-5.138230801,5.646737576,23.56193161,-0.512451172,-0.535644531,0.029052734
3293,844452721,0.164145,0.678679,-0.15739,0.698342,18.46686554,-0.870693684,-5.565844536,-9.144529343,12.30746651,19.30773926,-0.510742188,-0.529296875,0.028076172
3294,844461054,0.164396,0.677737,-0.158895,0.698857,17.20420837,-0.173224047,-5.022742271,-17.61939049,10.35876179,15.09662914,-0.508300781,-0.527832031,0.026855469
3295,844469387,0.164915,0.677124,-0.160572,0.698946,15.68065166,0.208409563,-4.723193645,-21.95759773,3.429159164,12.46514893,-0.507324219,-0.523925781,0.023925781
3296,844477720,0.165596,0.676848,-0.162494,0.698608,14.008708,0.439004362,-4.521746159,-25.99486923,-3.989970207,11.45620537,-0.510253906,-0.5234375,0.022949219
3297,844486053,0.166385,0.676982,-0.164726,0.697767,12.22850609,0.686392784,-3.567415714,-30.18924141,-13.06277561,11.25652122,-0.512207031,-0.520019531,0.0234375
3298,844494386,0.167477,0.677668,-0.167473,0.696184,10.1176405,1.188055038,-2.339730501,-38.3537674,-25.76129913,10.18357277,-0.513183594,-0.515136719,0.025390625
3299,844502719,0.168795,0.679059,-0.170513,0.693769,8.071321487,1.876145124,-1.545988321,-43.6991806,-40.33282471,7.224926472,-0.511962891,-0.511230469,0.031005859
3300,844511052,0.170692,0.680854,-0.174042,0.690662,6.412690163,2.670128584,-1.089776993,-54.31758118,-50.52774048,3.708753824,-0.514892578,-0.508789063,0.036376953
3301,844519385,0.17314,0.682608,-0.178015,0.6873,4.714230537,3.597661972,-1.177404523,-64.40224457,-52.2369194,2.127659082,-0.519287109,-0.505371094,0.042236328
3302,844527718,0.176126,0.683939,-0.182306,0.684086,2.040359259,4.381809235,-0.644771695,-71.95056152,-46.22829437,1.426389217,-0.520751953,-0.503417969,0.048339844
3303,844536051,0.178297,0.685649,-0.185748,0.680879,-0.852564454,3.110221148,0.968218982,-56.87161636,-49.77113342,0.167210579,-0.5234375,-0.495117188,0.052734375
3304,844544384,0.179595,0.688271,-0.188766,0.677051,-2.67438221,1.158518672,3.047497511,-43.65630722,-65.3621521,0.49755916,-0.527832031,-0.496582031,0.060058594
3305,844552717,0.180503,0.691337,-0.192222,0.672699,-2.639005184,-0.323511451,3.428929806,-44.35374451,-76.5443573,5.823410511,-0.529785156,-0.4921875,0.071044922
3306,844561050,0.181561,0.694104,-0.196105,0.668431,-2.148087263,-1.789777637,2.904270649,-50.20518875,-73.64686584,9.48309803,-0.533935547,-0.489013672,0.082519531
3307,844569383,0.182797,0.696206,-0.199895,0.664776,-2.52433157,-3.701007128,2.725359678,-51.07677841,-60.97251129,10.30154037,-0.534912109,-0.485595703,0.087402344
3308,844577716,0.184086,0.697529,-0.203002,0.662086,-4.025154114,-6.131130695,2.495810032,-44.62423706,-42.7565155,7.837880135,-0.541503906,-0.483642578,0.095947266
3309,844586049,0.185856,0.698119,-0.205684,0.66014,-6.018835545,-7.579491615,3.701326609,-45.15414429,-26.51820946,3.301784992,-0.541503906,-0.478759766,0.101318359
3310,844594382,0.188315,0.698272,-0.208177,0.658497,-7.213107109,-7.13795805,4.8083601,-50.30411148,-17.20203781,-2.743560314,-0.545410156,-0.476318359,0.102783203
3311,844602715,0.190719,0.698572,-0.20984,0.656958,-6.335946083,-4.271327019,4.169083595,-41.57788086,-15.55818081,-10.37108231,-0.54296875,-0.472900391,0.103271484
3312,844611048,0.192618,0.699278,-0.210024,0.655592,-3.762779713,-1.480973244,2.772169352,-22.07807159,-14.86512184,-20.67453957,-0.543457031,-0.478271484,0.107666016
3313,844619381,0.194016,0.700122,-0.208919,0.654632,-1.980723619,-0.678281069,1.981796265,-3.875090837,-10.4776516,-27.92971611,-0.541992188,-0.479736328,0.107666016
3314,844627714,0.195162,0.700902,-0.207414,0.653934,-0.869289994,-1.353843451,1.761087656,2.776738882,-7.069931984,-28.63446808,-0.544921875,-0.484619141,0.107666016
3315,844636047,0.196349,0.701346,-0.206046,0.653536,-0.262368232,-2.521324635,1.829640269,1.099440575,-1.410871387,-25.92476273,-0.543457031,-0.489013672,0.108154297
3316,844644380,0.19739,0.701791,-0.204995,0.653074,0.076988481,-2.765533447,2.37240386,-0.518547595,-3.304634809,-21.73510933,-0.542480469,-0.491943359,0.110351563
3317,844652713,0.197975,0.702455,-0.204207,0.65243,0.7644611,-1.765588284,2.160311222,1.591694832,-9.034106255,-16.20727158,-0.541015625,-0.494384766,0.112792969
3318,844661046,0.198219,0.703247,-0.203319,0.651779,1.030988812,-0.450113952,1.213214278,6.127079964,-10.92228413,-14.49319172,-0.544433594,-0.497802734,0.113769531
3319,844669379,0.198353,0.70413,-0.202399,0.651071,0.698620975,1.0876652,1.456320167,7.558608532,-12.51361942,-14.21983528,-0.541992188,-0.497802734,0.11328125
3320,844677712,0.198331,0.705286,-0.201556,0.650088,0.26917401,2.977517605,1.704309344,8.35861969,-18.26998711,-13.59625912,-0.541992188,-0.503662109,0.116699219
3321,844686045,0.198106,0.706566,-0.200461,0.649104,0.175829455,4.056079865,0.492341965,12.92943192,-19.26000595,-14.57011318,-0.544921875,-0.504150391,0.119140625
3322,844694378,0.197697,0.707843,-0.198886,0.648322,0.592280686,4.267515182,0.551383436,19.53927612,-16.46962547,-17.03703117,-0.545410156,-0.508544922,0.123046875
3323,844702711,0.196992,0.708917,-0.196301,0.64815,2.222305536,3.593587637,4.653768063,32.53783798,-6.779418945,-22.00397682,-0.544433594,-0.511962891,0.125244141
3324,844711044,0.195634,0.709474,-0.192449,0.649107,5.911533833,2.967620611,9.983862877,51.85500336,10.49438953,-24.0847683,-0.543457031,-0.517822266,0.126220703
3325,844719377,0.195161,0.706716,-0.189055,0.653243,14.82875252,1.357931137,7.688593388,38.37322617,72.47413635,-10.11244583,-0.54296875,-0.521728516,0.121582031
3326,844727710,0.198944,0.696139,-0.190078,0.663087,34.069561,-4.562047482,12.35078049,-48.56245422,197.1493835,30.13926125,-0.5390625,-0.521484375,0.101318359
3327,844736043,0.205942,0.687599,-0.195468,0.668275,34.9871788,-7.903100014,7.491844654,-125.7633438,130.4447937,24.57204819,-0.527832031,-0.509277344,0.071044922
3328,844744376,0.205281,0.684811,-0.196152,0.671134,45.50174332,-3.029914856,-1.871371984,-0.054110225,48.30530548,28.41267204,-0.525878906,-0.504882813,0.059082031
3329,844752709,0.201557,0.681395,-0.195814,0.675822,43.91031647,-0.382546455,-0.95477581,41.37023926,65.94140625,53.90197372,-0.522949219,-0.500488281,0.050292969
3330,844761042,0.196812,0.680661,-0.195891,0.677934,37.23701859,-6.019892216,0.468471766,47.58798218,12.98122501,52.92234802,-0.520751953,-0.493164063,0.042724609
3331,844769375,0.191862,0.682546,-0.193933,0.678022,31.34295654,-8.507228851,-0.347620666,70.1151886,-25.42135429,23.24952316,-0.520263672,-0.491210938,0.047851563
3332,844777708,0.187041,0.684814,-0.189799,0.678251,27.13868713,-4.053019524,-2.367290258,90.55187225,-21.59285164,0.970146656,-0.524902344,-0.494140625,0.055664063
3333,844786041,0.182437,0.686344,-0.18454,0.679409,24.68251991,-0.969430625,-0.520530581,99.55558777,-2.486690044,-7.320549011,-0.524902344,-0.498535156,0.056640625
3334,844794374,0.178564,0.687848,-0.179675,0.680221,22.89595413,-1.055376768,0.570452273,88.02507019,-4.652742863,-11.24199772,-0.525390625,-0.505371094,0.057128906
3335,844802707,0.174524,0.689413,-0.174479,0.681036,20.63624382,-1.718982816,-1.246935368,92.87474823,-4.786044121,-12.96048069,-0.521484375,-0.510742188,0.061279297
3336,844811040,0.170739,0.690803,-0.169096,0.681944,19.740839,-0.800848782,-1.829062939,92.00278473,-1.212779284,-16.4635849,-0.524414063,-0.519042969,0.063720703
3337,844819373,0.168084,0.69188,-0.164122,0.682727,19.35451317,1.501983762,-2.152150154,76.4284668,2.201197386,-22.75175476,-0.521484375,-0.524902344,0.064697266
3338,844827706,0.166535,0.692437,-0.159127,0.683724,18.23774719,2.646398067,-3.167666435,65.35987854,11.67194843,-31.66627312,-0.520507813,-0.532714844,0.065673828
3339,844836039,0.165716,0.69241,-0.15392,0.68514,17.79069519,2.566806793,-2.186172247,59.9786377,23.23143196,-38.30881882,-0.51953125,-0.541015625,0.064697266
3340,844844372,0.165271,0.692335,-0.148844,0.686445,17.5185051,1.813569903,-0.736620903,54.83200073,23.12092018,-40.72639465,-0.520996094,-0.55078125,0.061767578
3341,844852705,0.165431,0.692631,-0.144338,0.687069,16.95002365,1.658965707,-0.1412092,43.15298843,13.08018589,-43.33437729,-0.515869141,-0.557617188,0.060791016
3342,844861038,0.166422,0.693264,-0.140229,0.687042,16.31667709,2.299983978,0.668031812,30.94211578,4.433427811,-49.5509758,-0.513916016,-0.568847656,0.060791016
3343,844869371,0.167995,0.694304,-0.135771,0.686505,14.66157722,3.564470053,0.929634452,28.64968681,-2.340574265,-60.32374573,-0.512939453,-0.577148438,0.060302734
3344,844877704,0.170111,0.695934,-0.131606,0.685142,12.13458347,4.873968601,0.049611971,20.52480125,-15.46885014,-65.66105652,-0.510498047,-0.586425781,0.062744141
3345,844886037,0.173015,0.698227,-0.128333,0.682699,10.59236145,5.675736904,-0.554856062,4.169864655,-32.70717239,-68.27835846,-0.510009766,-0.598632813,0.067138672
3346,844894370,0.175905,0.700564,-0.125387,0.680109,10.45112419,4.669361591,-0.679931521,1.081899285,-35.33650589,-65.44218445,-0.508544922,-0.607421875,0.072265625
3347,844902703,0.178597,0.702561,-0.123486,0.677691,9.676383018,2.024742126,-0.270321041,-7.358315468,-33.33146667,-52.49991989,-0.506591797,-0.615722656,0.077148438
3348,844911036,0.181083,0.704397,-0.122834,0.67524,7.615781307,-0.292261779,-0.789380252,-17.40500832,-35.60053635,-38.33496475,-0.508789063,-0.622070313,0.080078125
3349,844919369,0.18248,0.706077,-0.122376,0.673188,5.67348814,-1.266567469,-0.93993479,-8.374445915,-32.6127243,-25.09380531,-0.506835938,-0.625488281,0.084472656
3350,844927702,0.182582,0.707386,-0.121673,0.671913,4.250778675,-2.142926693,1.33917737,6.718951702,-23.08826637,-12.89294624,-0.508300781,-0.629394531,0.089111328
3351,844936035,0.182411,0.70821,-0.121343,0.67115,2.354104042,-3.364350796,3.255121708,5.691432953,-15.12609291,-4.651072025,-0.5078125,-0.627929688,0.091064453
